policy,dataset,fault,budget,cases,top1,top3,top5,avg5,total_reduction,post_injection_trace_reduction,post_injection_span_reduction
early_window,RE2-OB,cpu,0.25,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.34978905517851455,0.7500213178002959,0.7498534281852637
early_window,RE2-OB,cpu,0.5,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.23318901707547815,0.5000369194928596,0.4994027845990485
early_window,RE2-OB,cpu,1.0,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
early_window,RE2-OB,delay,0.05,15,0.2,0.4666666666666667,0.9333333333333333,0.56,0.45554607336320446,0.9499959492070775,0.950141613595073
early_window,RE2-OB,delay,0.1,15,0.2,0.5333333333333333,0.8666666666666667,0.5733333333333334,0.4315764787233745,0.9000099911545482,0.8998449347898191
early_window,RE2-OB,delay,0.25,15,0.2,0.4666666666666667,0.8666666666666667,0.56,0.35964223133230416,0.7499977109071058,0.7496961325130517
early_window,RE2-OB,delay,0.5,15,0.2,0.4666666666666667,0.9333333333333333,0.56,0.23976311713974857,0.5000012398733285,0.5001408823632091
early_window,RE2-OB,delay,1.0,15,0.2,0.4666666666666667,0.9333333333333333,0.5733333333333334,0.0,0.0,0.0
early_window,RE2-OB,disk,0.05,15,0.2,0.8,1.0,0.6933333333333334,0.46535487244441576,0.949996731468197,0.9499591280652196
early_window,RE2-OB,disk,0.1,15,0.2,0.7333333333333333,1.0,0.6666666666666666,0.4408631960978527,0.8999979390068594,0.900006905851249
early_window,RE2-OB,disk,0.25,15,0.2,0.8,1.0,0.6933333333333334,0.3673887318804271,0.7500036099896878,0.7489756784999371
early_window,RE2-OB,disk,0.5,15,0.2,0.8,1.0,0.7066666666666667,0.2449256182754956,0.500001524894234,0.5002080801617351
early_window,RE2-OB,disk,1.0,15,0.2,0.8,1.0,0.7066666666666667,0.0,0.0,0.0
early_window,RE2-OB,loss,0.05,15,0.26666666666666666,0.6,0.9333333333333333,0.6,0.4202257760696331,0.9500024201686028,0.945463876866933
early_window,RE2-OB,loss,0.1,15,0.2,0.6,0.9333333333333333,0.5733333333333334,0.39810998896762695,0.9000021201374951,0.891730225897584
early_window,RE2-OB,loss,0.25,15,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.5066666666666667,0.3317532601839522,0.7499890707731662,0.7341078493340853
early_window,RE2-OB,loss,0.5,15,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.5066666666666667,0.22116318012911043,0.4999765302531787,0.4797385525927434
early_window,RE2-OB,loss,1.0,15,0.06666666666666667,0.4666666666666667,0.8666666666666667,0.49333333333333335,0.0,0.0,0.0
early_window,RE2-OB,mem,0.05,15,0.13333333333333333,0.6,1.0,0.6133333333333334,0.43749821112839926,0.9499976642716649,0.9500351046585932
early_window,RE2-OB,mem,0.1,15,0.06666666666666667,0.6,1.0,0.6133333333333334,0.414476828963746,0.9000121309832901,0.8993618094883277
early_window,RE2-OB,mem,0.25,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.3453914150706759,0.7499949915623504,0.746871201693041
early_window,RE2-OB,mem,0.5,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.23025853597341028,0.49998970915784186,0.494310258140949
early_window,RE2-OB,mem,1.0,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.0,0.0,0.0
early_window,RE2-OB,socket,0.05,15,0.2,0.7333333333333333,1.0,0.6666666666666666,0.46088762119608123,0.9499993448994547,0.9502975735368685
early_window,RE2-OB,socket,0.1,15,0.2,0.7333333333333333,1.0,0.6933333333333334,0.4366322431890669,0.9000037671913605,0.9000956884342288
early_window,RE2-OB,socket,0.25,15,0.2,0.8,1.0,0.6933333333333334,0.36385737137852736,0.7499970107243595,0.7496120502059843
early_window,RE2-OB,socket,0.5,15,0.2,0.7333333333333333,1.0,0.6799999999999999,0.24257185595240127,0.49999952464764313,0.49833037075189907
early_window,RE2-OB,socket,1.0,15,0.13333333333333333,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
early_window,RE2-TT,cpu,0.05,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4674568352069561,0.9499857158990699,0.9513494289219897
early_window,RE2-TT,cpu,0.1,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.44286620260496606,0.9000126232134942,0.9030568330750761
early_window,RE2-TT,cpu,0.25,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36904502063269706,0.7499891483503079,0.7562936319192759
early_window,RE2-TT,cpu,0.5,15,0.8,1.0,1.0,0.9600000000000001,0.24601313497711216,0.4999586973230003,0.5053913565709365
early_window,RE2-TT,cpu,1.0,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.0,0.0,0.0
early_window,RE2-TT,delay,0.05,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.41556868920079887,0.9500610489873939,0.9537157277453722
early_window,RE2-TT,delay,0.1,15,1.0,1.0,1.0,1.0,0.3936923412874777,0.9000547468054313,0.9025064649493255
early_window,RE2-TT,delay,0.25,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256,0.7533538566015429
early_window,RE2-TT,delay,0.5,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527,0.5026517368723645
early_window,RE2-TT,delay,1.0,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
early_window,RE2-TT,disk,0.05,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4711349269775751,0.9499587111228874,0.9517732204475211
early_window,RE2-TT,disk,0.1,15,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.84,0.4463676904471262,0.9000199757412326,0.9016232742141865
early_window,RE2-TT,disk,0.25,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.88,0.37193401968891066,0.7499376960938203,0.7545387810048363
early_window,RE2-TT,disk,0.5,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236,0.5067457391230415
early_window,RE2-TT,disk,1.0,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0,0.0
early_window,RE2-TT,loss,0.05,15,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8266666666666667,0.4604369573157692,0.9500202835135776,0.9505951470347505
early_window,RE2-TT,loss,0.1,15,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8266666666666667,0.4361825240890212,0.899977018896245,0.8993912707408289
early_window,RE2-TT,loss,0.25,15,0.6666666666666666,0.8,0.9333333333333333,0.8133333333333332,0.36349386676930634,0.7499961472538935,0.7459434106453434
early_window,RE2-TT,loss,0.5,15,0.6666666666666666,0.8666666666666667,1.0,0.8666666666666667,0.24231880034099992,0.4999729335332563,0.4998171436973979
early_window,RE2-TT,loss,1.0,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0,0.0
early_window,RE2-TT,mem,0.05,15,0.8,1.0,1.0,0.9600000000000001,0.466335400239607,0.9500013792619981,0.9527806134660801
early_window,RE2-TT,mem,0.1,15,0.8,1.0,1.0,0.9600000000000001,0.4417925340573969,0.9000031625287218,0.9057042326078402
early_window,RE2-TT,mem,0.25,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36816122297294335,0.7500045009253458,0.7582969778758767
early_window,RE2-TT,mem,0.5,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24544398969983933,0.5000091381236504,0.5076060032972618
early_window,RE2-TT,mem,1.0,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0,0.0
early_window,RE2-TT,socket,0.05,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.49751549533223577,0.9499946754471509,0.9548731813471413
early_window,RE2-TT,socket,0.1,15,0.6666666666666666,1.0,1.0,0.9333333333333333,0.4713476707237047,0.900006901126177,0.9082958687458503
early_window,RE2-TT,socket,0.25,15,0.8,1.0,1.0,0.9600000000000001,0.39279865625035637,0.750030890542239,0.7545644492777421
early_window,RE2-TT,socket,0.5,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.2618555121267653,0.49999949940370725,0.5062577145554202
early_window,RE2-TT,socket,1.0,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,cpu,0.05,15,0.0,0.8,1.0,0.6666666666666666,0.44302571996203344,0.9499860703974149,0.9114539644113474
hybrid_abnormality_latency,RE2-OB,cpu,0.1,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.4197035437925299,0.899966773818713,0.8286415186762616
hybrid_abnormality_latency,RE2-OB,cpu,0.25,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.34975066403013627,0.7500213178002959,0.5906604951064519
hybrid_abnormality_latency,RE2-OB,cpu,0.5,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.23315341836517758,0.5000369194928596,0.22369014258525957
hybrid_abnormality_latency,RE2-OB,cpu,1.0,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,delay,0.05,15,0.2,0.6,0.8666666666666667,0.5866666666666667,0.4555044280494798,0.9499959492070775,0.9055068426559729
hybrid_abnormality_latency,RE2-OB,delay,0.1,15,0.2,0.4666666666666667,0.8,0.52,0.43154027796768407,0.9000099911545482,0.8189222101264834
hybrid_abnormality_latency,RE2-OB,delay,0.25,15,0.2,0.4666666666666667,0.9333333333333333,0.5466666666666667,0.359611475134648,0.7499977109071058,0.5741744509565307
hybrid_abnormality_latency,RE2-OB,delay,0.5,15,0.2,0.4,0.9333333333333333,0.56,0.2397323609420923,0.5000012398733285,0.2139712355944331
hybrid_abnormality_latency,RE2-OB,delay,1.0,15,0.2,0.4666666666666667,0.9333333333333333,0.5733333333333334,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,disk,0.05,15,0.0,0.8,1.0,0.68,0.4653152805204252,0.949996731468197,0.912288656609432
hybrid_abnormality_latency,RE2-OB,disk,0.1,15,0.06666666666666667,0.7333333333333333,1.0,0.6533333333333334,0.4408236041738622,0.8999979390068594,0.8303105291869086
hybrid_abnormality_latency,RE2-OB,disk,0.25,15,0.13333333333333333,0.8,1.0,0.6933333333333334,0.3673519427255724,0.7500036099896878,0.5926187953759597
hybrid_abnormality_latency,RE2-OB,disk,0.5,15,0.2,0.8,1.0,0.7466666666666667,0.24490311046659674,0.500001524894234,0.22538367950401678
hybrid_abnormality_latency,RE2-OB,disk,1.0,15,0.2,0.8,1.0,0.7066666666666667,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,loss,0.05,15,0.06666666666666667,0.4,0.7333333333333333,0.44000000000000006,0.42015698407821406,0.9500024201686028,0.9089332781476004
hybrid_abnormality_latency,RE2-OB,loss,0.1,15,0.06666666666666667,0.4,0.8,0.45333333333333337,0.3980438911231736,0.9000021201374951,0.8196866343859208
hybrid_abnormality_latency,RE2-OB,loss,0.25,15,0.06666666666666667,0.4,0.8666666666666667,0.4666666666666667,0.3316900027240869,0.7499890707731662,0.5556441179579843
hybrid_abnormality_latency,RE2-OB,loss,0.5,15,0.06666666666666667,0.4,0.8666666666666667,0.4666666666666667,0.22110923799295265,0.4999765302531787,0.18335654052106676
hybrid_abnormality_latency,RE2-OB,loss,1.0,15,0.06666666666666667,0.4666666666666667,0.8666666666666667,0.49333333333333335,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,mem,0.05,15,0.0,0.6,1.0,0.6,0.43745394936456433,0.9499976642716649,0.9133870830405267
hybrid_abnormality_latency,RE2-OB,mem,0.1,15,0.0,0.4666666666666667,1.0,0.5733333333333334,0.414432567199911,0.9000121309832901,0.8305451825335208
hybrid_abnormality_latency,RE2-OB,mem,0.25,15,0.0,0.5333333333333333,1.0,0.5733333333333334,0.34535260545786906,0.7499949915623504,0.5937956863596805
hybrid_abnormality_latency,RE2-OB,mem,0.5,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.2302224425709468,0.49998970915784186,0.21654056973416208
hybrid_abnormality_latency,RE2-OB,mem,1.0,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-OB,socket,0.05,15,0.0,0.7333333333333333,1.0,0.64,0.46083558249259776,0.9499993448994547,0.9129133120840662
hybrid_abnormality_latency,RE2-OB,socket,0.1,15,0.0,0.6,1.0,0.5866666666666667,0.4365856613373063,0.9000037671913605,0.8302600340673526
hybrid_abnormality_latency,RE2-OB,socket,0.25,15,0.06666666666666667,0.6666666666666666,0.9333333333333333,0.6266666666666667,0.36383283264862387,0.7499970107243595,0.5896251051281963
hybrid_abnormality_latency,RE2-OB,socket,0.5,15,0.13333333333333333,0.7333333333333333,0.9333333333333333,0.6533333333333334,0.24254731722249775,0.49999952464764313,0.22308863665076284
hybrid_abnormality_latency,RE2-OB,socket,1.0,15,0.13333333333333333,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,cpu,0.05,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4673249556449599,0.9499857158990699,0.8488174278698694
hybrid_abnormality_latency,RE2-TT,cpu,0.1,15,0.8,1.0,1.0,0.9600000000000001,0.4427343230429699,0.9000126232134942,0.7541953221318278
hybrid_abnormality_latency,RE2-TT,cpu,0.25,15,0.8,1.0,1.0,0.9600000000000001,0.36893421310639635,0.7499891483503079,0.5058915916037688
hybrid_abnormality_latency,RE2-TT,cpu,0.5,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24599243530472711,0.4999586973230003,0.12969412621316387
hybrid_abnormality_latency,RE2-TT,cpu,1.0,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,delay,0.05,15,1.0,1.0,1.0,1.0,0.41541160558761553,0.9500610489873939,0.885692240012775
hybrid_abnormality_latency,RE2-TT,delay,0.1,15,1.0,1.0,1.0,1.0,0.39353525767429437,0.9000547468054313,0.8187722982811902
hybrid_abnormality_latency,RE2-TT,delay,0.25,15,1.0,1.0,1.0,1.0,0.3279078367712981,0.7499813424704256,0.6097765877390935
hybrid_abnormality_latency,RE2-TT,delay,0.5,15,1.0,1.0,1.0,1.0,0.2186267638805328,0.49998345166976527,0.24764633794765628
hybrid_abnormality_latency,RE2-TT,delay,1.0,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,disk,0.05,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.88,0.4709824262589839,0.9499587111228874,0.886541844095474
hybrid_abnormality_latency,RE2-TT,disk,0.1,15,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.8533333333333334,0.44622536784558336,0.9000199757412326,0.783390487773925
hybrid_abnormality_latency,RE2-TT,disk,0.25,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.37186283860359487,0.7499376960938203,0.5131313068755543
hybrid_abnormality_latency,RE2-TT,disk,0.5,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.24790443122517306,0.49993718573449236,0.16237507753371047
hybrid_abnormality_latency,RE2-TT,disk,1.0,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,loss,0.05,15,0.6666666666666666,0.8,0.8666666666666667,0.7733333333333333,0.46020608497470267,0.9500202835135776,0.8905051932284626
hybrid_abnormality_latency,RE2-TT,loss,0.1,15,0.6666666666666666,0.8,0.9333333333333333,0.8,0.43595165174795464,0.899977018896245,0.788720201960548
hybrid_abnormality_latency,RE2-TT,loss,0.25,15,0.6666666666666666,0.8666666666666667,1.0,0.8533333333333334,0.36331491563269647,0.7499961472538935,0.49375435170447823
hybrid_abnormality_latency,RE2-TT,loss,0.5,15,0.8,0.8666666666666667,1.0,0.9066666666666666,0.24221234395894198,0.4999729335332563,0.0788570719045404
hybrid_abnormality_latency,RE2-TT,loss,1.0,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,mem,0.05,15,0.6666666666666666,0.9333333333333333,1.0,0.8933333333333333,0.46607175216895147,0.9500013792619981,0.8761308034153515
hybrid_abnormality_latency,RE2-TT,mem,0.1,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.4415288859867413,0.9000031625287218,0.7787720320761597
hybrid_abnormality_latency,RE2-TT,mem,0.25,15,0.8,1.0,1.0,0.9600000000000001,0.36789757490228775,0.7500045009253458,0.5143071215656919
hybrid_abnormality_latency,RE2-TT,mem,0.5,15,0.8,1.0,1.0,0.9600000000000001,0.24532874701724305,0.5000091381236504,0.13801671910289806
hybrid_abnormality_latency,RE2-TT,mem,1.0,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0,0.0
hybrid_abnormality_latency,RE2-TT,socket,0.05,15,0.6,1.0,1.0,0.92,0.49733492487078185,0.9499946754471509,0.8872802915640959
hybrid_abnormality_latency,RE2-TT,socket,0.1,15,0.6,1.0,1.0,0.9066666666666666,0.4711671002622508,0.900006901126177,0.7889926339958556
hybrid_abnormality_latency,RE2-TT,socket,0.25,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.39265754685891935,0.750030890542239,0.547800667946308
hybrid_abnormality_latency,RE2-TT,socket,0.5,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.26178549091535247,0.49999949940370725,0.16987452833067362
hybrid_abnormality_latency,RE2-TT,socket,1.0,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0,0.0
late_window,RE2-OB,cpu,0.05,15,0.06666666666666667,0.7333333333333333,0.9333333333333333,0.6266666666666667,0.44302305083977433,0.9499860703974149,0.9507624852284741
late_window,RE2-OB,cpu,0.1,15,0.13333333333333333,0.8,1.0,0.7066666666666667,0.41970087467027073,0.899966773818713,0.8999181579852328
late_window,RE2-OB,cpu,0.25,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.34974528300669877,0.7500213178002959,0.7509166677926651
late_window,RE2-OB,cpu,0.5,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.23314524490366242,0.5000369194928596,0.5007177173251648
late_window,RE2-OB,cpu,1.0,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
late_window,RE2-OB,delay,0.05,15,0.2,0.5333333333333333,1.0,0.6133333333333334,0.4555044280494798,0.9499959492070775,0.9498109196443688
late_window,RE2-OB,delay,0.1,15,0.2,0.4666666666666667,0.9333333333333333,0.56,0.4315348334096499,0.9000099911545482,0.9000630426215473
late_window,RE2-OB,delay,0.25,15,0.2,0.4,0.7333333333333333,0.49333333333333335,0.3596005860185796,0.7499977109071058,0.7502185222456369
late_window,RE2-OB,delay,0.5,15,0.2,0.4,0.8666666666666667,0.5333333333333333,0.2397214718260239,0.5000012398733285,0.49987260884185997
late_window,RE2-OB,delay,1.0,15,0.2,0.4666666666666667,0.9333333333333333,0.5733333333333334,0.0,0.0,0.0
late_window,RE2-OB,disk,0.05,15,0.2,0.7333333333333333,1.0,0.7066666666666667,0.4653069930822955,0.949996731468197,0.9503072807149687
late_window,RE2-OB,disk,0.1,15,0.2,0.8,1.0,0.7066666666666667,0.4408153167357325,0.8999979390068594,0.900226107039176
late_window,RE2-OB,disk,0.25,15,0.2,0.8,1.0,0.7066666666666667,0.3673408525183069,0.7500036099896878,0.7499790218763562
late_window,RE2-OB,disk,0.5,15,0.2,0.8,1.0,0.7066666666666667,0.24487773891337544,0.500001524894234,0.49980922926080856
late_window,RE2-OB,disk,1.0,15,0.2,0.8,1.0,0.7066666666666667,0.0,0.0,0.0
late_window,RE2-OB,loss,0.05,15,0.2,0.6,0.7333333333333333,0.5066666666666666,0.42015698407821406,0.9500024201686028,0.9562527609759944
late_window,RE2-OB,loss,0.1,15,0.13333333333333333,0.5333333333333333,0.9333333333333333,0.5333333333333333,0.39804119697620793,0.9000021201374951,0.9078516200565393
late_window,RE2-OB,loss,0.25,15,0.2,0.4,0.9333333333333333,0.52,0.3316844681925331,0.7499890707731662,0.7664367237211699
late_window,RE2-OB,loss,0.5,15,0.13333333333333333,0.4666666666666667,0.8666666666666667,0.52,0.22109438813769133,0.4999765302531787,0.5202402666827406
late_window,RE2-OB,loss,1.0,15,0.06666666666666667,0.4666666666666667,0.8666666666666667,0.49333333333333335,0.0,0.0,0.0
late_window,RE2-OB,mem,0.05,15,0.0,0.5333333333333333,0.9333333333333333,0.5466666666666667,0.43745394936456433,0.9499976642716649,0.9492672004467735
late_window,RE2-OB,mem,0.1,15,0.0,0.4666666666666667,0.9333333333333333,0.52,0.414432567199911,0.9000121309832901,0.8988363763930998
late_window,RE2-OB,mem,0.25,15,0.0,0.5333333333333333,1.0,0.5733333333333334,0.34534715330684096,0.7499949915623504,0.750367146084069
late_window,RE2-OB,mem,0.5,15,0.06666666666666667,0.5333333333333333,1.0,0.5866666666666667,0.23021427420957533,0.49998970915784186,0.5056674142099219
late_window,RE2-OB,mem,1.0,15,0.0,0.5333333333333333,1.0,0.5866666666666667,0.0,0.0,0.0
late_window,RE2-OB,socket,0.05,15,0.0,0.4666666666666667,0.8666666666666667,0.49333333333333335,0.46083282710236567,0.9499993448994547,0.9495464867858634
late_window,RE2-OB,socket,0.1,15,0.0,0.6,0.9333333333333333,0.56,0.4365774490953513,0.9000037671913605,0.8999028856576293
late_window,RE2-OB,socket,0.25,15,0.0,0.6666666666666666,0.9333333333333333,0.6133333333333334,0.36380257728481175,0.7499970107243595,0.7529043093210761
late_window,RE2-OB,socket,0.5,15,0.0,0.7333333333333333,0.8666666666666667,0.56,0.24251706185868568,0.49999952464764313,0.5016600664064828
late_window,RE2-OB,socket,1.0,15,0.13333333333333333,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
late_window,RE2-TT,cpu,0.05,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.467315015781136,0.9499857158990699,0.9485307736347348
late_window,RE2-TT,cpu,0.1,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.44272438317914603,0.9000126232134942,0.8977973412627365
late_window,RE2-TT,cpu,0.25,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.36890320120687703,0.7499891483503079,0.7472958412253514
late_window,RE2-TT,cpu,0.5,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24587131555129213,0.4999586973230003,0.49438440063149824
late_window,RE2-TT,cpu,1.0,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.0,0.0,0.0
late_window,RE2-TT,delay,0.05,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.41541160558761553,0.9500610489873939,0.9473642557282169
late_window,RE2-TT,delay,0.1,15,1.0,1.0,1.0,1.0,0.39353525767429437,0.9000547468054313,0.897522416057546
late_window,RE2-TT,delay,0.25,15,1.0,1.0,1.0,1.0,0.32789651046027757,0.7499813424704256,0.7470664250061358
late_window,RE2-TT,delay,0.5,15,1.0,1.0,1.0,1.0,0.21854694032554006,0.49998345166976527,0.49730872215838445
late_window,RE2-TT,delay,1.0,15,1.0,1.0,1.0,1.0,0.0,0.0,0.0
late_window,RE2-TT,disk,0.05,15,0.7333333333333333,1.0,1.0,0.9333333333333333,0.4709824262589839,0.9499587111228874,0.950195631645261
late_window,RE2-TT,disk,0.1,15,0.7333333333333333,1.0,1.0,0.9333333333333333,0.446215189728535,0.9000199757412326,0.8984377507061291
late_window,RE2-TT,disk,0.25,15,0.8,1.0,1.0,0.9600000000000001,0.37178151897031947,0.7499376960938203,0.7461430020963734
late_window,RE2-TT,disk,0.5,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.24779292909101225,0.49993718573449236,0.49248366781948894
late_window,RE2-TT,disk,1.0,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0,0.0
late_window,RE2-TT,loss,0.05,15,0.8,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.46020608497470267,0.9500202835135776,0.9502368109917001
late_window,RE2-TT,loss,0.1,15,0.8,0.8666666666666667,0.8666666666666667,0.84,0.43595165174795464,0.899977018896245,0.8975420845337218
late_window,RE2-TT,loss,0.25,15,0.8,1.0,1.0,0.9333333333333333,0.36326299442823984,0.7499961472538935,0.744364174839162
late_window,RE2-TT,loss,0.5,15,0.8,1.0,1.0,0.9333333333333333,0.24208792799993342,0.4999729335332563,0.5001373727242256
late_window,RE2-TT,loss,1.0,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0,0.0
late_window,RE2-TT,mem,0.05,15,0.8,1.0,1.0,0.9600000000000001,0.46607175216895147,0.9500013792619981,0.9503688340541675
late_window,RE2-TT,mem,0.1,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.4415288859867413,0.9000031625287218,0.898600758704926
late_window,RE2-TT,mem,0.25,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36789757490228775,0.7500045009253458,0.7465413973455391
late_window,RE2-TT,mem,0.5,15,0.8,1.0,1.0,0.9600000000000001,0.2451803416291837,0.5000091381236504,0.49234033855484055
late_window,RE2-TT,mem,1.0,15,0.8,1.0,1.0,0.9600000000000001,0.0,0.0,0.0
late_window,RE2-TT,socket,0.05,15,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.84,0.49733492487078185,0.9499946754471509,0.9527341651025284
late_window,RE2-TT,socket,0.1,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4711671002622508,0.900006901126177,0.9001298745640387
late_window,RE2-TT,socket,0.25,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.3926180857889025,0.750030890542239,0.7442757010220806
late_window,RE2-TT,socket,0.5,15,0.7333333333333333,1.0,1.0,0.9333333333333333,0.26167494166531136,0.49999949940370725,0.49378262806156825
late_window,RE2-TT,socket,1.0,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.0,0.0,0.0
latency_service_diversity,RE2-OB,cpu,0.05,15,0.0,0.7333333333333333,1.0,0.64,0.44302571996203344,0.9499860703974149,0.9129889381701164
latency_service_diversity,RE2-OB,cpu,0.1,15,0.0,0.7333333333333333,1.0,0.64,0.4197063264399406,0.899966773818713,0.8260944680894785
latency_service_diversity,RE2-OB,cpu,0.25,15,0.06666666666666667,0.8,1.0,0.68,0.3497589771012986,0.7500213178002959,0.5892249499066732
latency_service_diversity,RE2-OB,cpu,0.5,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.23317804960600041,0.5000369194928596,0.22977557490873363
latency_service_diversity,RE2-OB,cpu,1.0,15,0.06666666666666667,0.8,1.0,0.6933333333333334,0.0,0.0,0.0
latency_service_diversity,RE2-OB,delay,0.05,15,0.2,0.6666666666666666,1.0,0.68,0.4555153171655482,0.9499959492070775,0.9077350169653668
latency_service_diversity,RE2-OB,delay,0.1,15,0.2,0.5333333333333333,0.9333333333333333,0.5866666666666667,0.43154842563023377,0.9000099911545482,0.830611510640962
latency_service_diversity,RE2-OB,delay,0.25,15,0.2,0.4666666666666667,0.9333333333333333,0.56,0.35961687631139083,0.7499977109071058,0.6061526106418625
latency_service_diversity,RE2-OB,delay,0.5,15,0.2,0.4666666666666667,0.9333333333333333,0.5733333333333334,0.2397377621188352,0.5000012398733285,0.24672267947710927
latency_service_diversity,RE2-OB,delay,1.0,15,0.2,0.4666666666666667,0.9333333333333333,0.5733333333333334,0.0,0.0,0.0
latency_service_diversity,RE2-OB,disk,0.05,15,0.0,0.8,1.0,0.68,0.46531540138970323,0.949996731468197,0.9133756157683917
latency_service_diversity,RE2-OB,disk,0.1,15,0.06666666666666667,0.8,1.0,0.6666666666666666,0.44082655770371665,0.8999979390068594,0.8276488751291075
latency_service_diversity,RE2-OB,disk,0.25,15,0.2,0.8,1.0,0.7066666666666667,0.3673631327354314,0.7500036099896878,0.5922123773672224
