dataset,fault,budget,seed,cases,top1,top3,top5,avg5,total_reduction,post_injection_reduction
RE2-TT,delay,0.25,2031,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256
RE2-TT,delay,0.25,2032,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256
RE2-TT,delay,0.25,2033,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256
RE2-TT,delay,0.25,2034,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256
RE2-TT,delay,0.25,2035,15,1.0,1.0,1.0,1.0,0.32805359407346096,0.7499813424704256
RE2-TT,delay,0.35,2026,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2027,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2028,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2029,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2030,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2031,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2032,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2033,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2034,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.35,2035,15,1.0,1.0,1.0,1.0,0.2843312936196159,0.650030013934242
RE2-TT,delay,0.5,2026,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2027,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2028,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2029,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2030,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2031,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2032,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2033,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2034,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.5,2035,15,1.0,1.0,1.0,1.0,0.21870402393872337,0.49998345166976527
RE2-TT,delay,0.75,2026,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2027,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2028,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2029,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2030,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2031,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2032,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2033,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2034,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,0.75,2035,15,1.0,1.0,1.0,1.0,0.10935995101261335,0.25001865752957436
RE2-TT,delay,1.0,2026,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2027,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2028,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2029,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2030,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2031,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2032,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2033,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2034,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,delay,1.0,2035,15,1.0,1.0,1.0,1.0,0.0,0.0
RE2-TT,disk,0.05,2026,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2027,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2028,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2029,15,0.7333333333333333,1.0,1.0,0.9333333333333333,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2030,15,0.7333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2031,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.88,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2032,15,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.8266666666666667,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2033,15,0.6666666666666666,1.0,1.0,0.9333333333333333,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2034,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.05,2035,15,0.5333333333333333,0.8666666666666667,0.8666666666666667,0.8,0.4711349269775751,0.9499587111228874
RE2-TT,disk,0.1,2026,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2027,15,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.84,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2028,15,0.8,0.9333333333333333,1.0,0.9333333333333333,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2029,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2030,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2031,15,0.6666666666666666,1.0,1.0,0.9066666666666666,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2032,15,0.8,0.9333333333333333,1.0,0.92,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2033,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2034,15,0.8,0.9333333333333333,1.0,0.92,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.1,2035,15,0.7333333333333333,0.8666666666666667,1.0,0.88,0.4463676904471262,0.9000199757412326
RE2-TT,disk,0.15,2026,15,0.7333333333333333,0.9333333333333333,1.0,0.92,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2027,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2028,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2029,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2030,15,0.8,1.0,1.0,0.9600000000000001,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2031,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2032,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.88,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2033,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2034,15,0.8,1.0,1.0,0.9600000000000001,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.15,2035,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4215595929369225,0.8499989134013369
RE2-TT,disk,0.2,2026,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2027,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2028,15,0.6666666666666666,0.8666666666666667,0.9333333333333333,0.8533333333333334,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2029,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2030,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2031,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2032,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.88,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2033,15,0.8,0.9333333333333333,1.0,0.92,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2034,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.2,2035,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3967624667090116,0.7999999361546748
RE2-TT,disk,0.25,2026,15,0.7333333333333333,0.9333333333333333,1.0,0.92,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2027,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2028,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2029,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.88,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2030,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2031,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2032,15,0.8,0.9333333333333333,1.0,0.9333333333333333,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2033,15,0.8,1.0,1.0,0.9600000000000001,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2034,15,0.6666666666666666,0.9333333333333333,0.9333333333333333,0.88,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.25,2035,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.37193401968891066,0.7499376960938203
RE2-TT,disk,0.35,2026,15,0.8,0.9333333333333333,1.0,0.92,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2027,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2028,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2029,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2030,15,0.8,0.9333333333333333,1.0,0.92,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2031,15,0.8,1.0,1.0,0.9600000000000001,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2032,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2033,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2034,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.35,2035,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.3223588039091624,0.6499785181973629
RE2-TT,disk,0.5,2026,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2027,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2028,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2029,15,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2030,15,0.8,1.0,1.0,0.9466666666666667,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2031,15,0.8,0.9333333333333333,1.0,0.92,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2032,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2033,15,0.7333333333333333,0.9333333333333333,1.0,0.92,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2034,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.5,2035,15,0.8,0.9333333333333333,1.0,0.92,0.24794542980960343,0.49993718573449236
RE2-TT,disk,0.75,2026,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2027,15,0.8,0.9333333333333333,1.0,0.92,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2028,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2029,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2030,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2031,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2032,15,0.8,0.9333333333333333,1.0,0.92,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2033,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2034,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,0.75,2035,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.12401906465501217,0.2500623039061796
RE2-TT,disk,1.0,2026,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2027,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2028,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2029,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2030,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2031,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2032,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2033,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2034,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,disk,1.0,2035,15,0.8,0.9333333333333333,1.0,0.92,0.0,0.0
RE2-TT,loss,0.05,2026,15,0.7333333333333333,0.8666666666666667,0.9333333333333333,0.84,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2027,15,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2028,15,0.9333333333333333,0.9333333333333333,1.0,0.9600000000000001,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2029,15,0.8,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2030,15,0.9333333333333333,0.9333333333333333,1.0,0.9600000000000001,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2031,15,0.8,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2032,15,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8933333333333333,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2033,15,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2034,15,0.7333333333333333,1.0,1.0,0.9333333333333333,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.05,2035,15,0.8,0.8666666666666667,0.8666666666666667,0.8533333333333334,0.4604369573157692,0.9500202835135776
RE2-TT,loss,0.1,2026,15,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2027,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2028,15,0.8,0.9333333333333333,0.9333333333333333,0.88,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2029,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2030,15,0.8,0.8666666666666667,0.8666666666666667,0.8533333333333334,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2031,15,0.8666666666666667,0.9333333333333333,1.0,0.92,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2032,15,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2033,15,0.8,0.8666666666666667,1.0,0.9066666666666666,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2034,15,0.8,0.9333333333333333,1.0,0.92,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.1,2035,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.4361825240890212,0.899977018896245
RE2-TT,loss,0.15,2026,15,0.8666666666666667,0.9333333333333333,1.0,0.92,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2027,15,0.8,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2028,15,1.0,1.0,1.0,1.0,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2029,15,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2030,15,0.7333333333333333,0.8666666666666667,1.0,0.8533333333333334,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2031,15,0.8,0.9333333333333333,1.0,0.8933333333333333,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2032,15,0.8,0.9333333333333333,1.0,0.9066666666666666,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2033,15,0.8,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2034,15,0.9333333333333333,1.0,1.0,0.9733333333333333,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.15,2035,15,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9066666666666666,0.4119600619882286,0.8499973024098227
RE2-TT,loss,0.2,2026,15,0.8,0.9333333333333333,1.0,0.9333333333333333,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2027,15,0.8666666666666667,0.9333333333333333,1.0,0.92,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2028,15,0.7333333333333333,1.0,1.0,0.9066666666666666,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2029,15,0.8666666666666667,0.9333333333333333,1.0,0.9466666666666667,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2030,15,0.8666666666666667,1.0,1.0,0.9600000000000001,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2031,15,0.8,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2032,15,0.7333333333333333,0.8666666666666667,1.0,0.8666666666666667,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2033,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2034,15,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.2,2035,15,0.8,0.9333333333333333,1.0,0.92,0.38773594949775414,0.8000149566508795
RE2-TT,loss,0.25,2026,15,0.8,1.0,1.0,0.92,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2027,15,0.8,0.9333333333333333,1.0,0.9066666666666666,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2028,15,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.92,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2029,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2030,15,0.8,1.0,1.0,0.9333333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2031,15,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2032,15,0.9333333333333333,1.0,1.0,0.9733333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2033,15,0.8,0.9333333333333333,0.9333333333333333,0.8933333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2034,15,0.8,0.9333333333333333,1.0,0.92,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.25,2035,15,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.36349386676930634,0.7499961472538935
RE2-TT,loss,0.35,2026,15,0.8,1.0,1.0,0.9333333333333333,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2027,15,0.7333333333333333,0.9333333333333333,1.0,0.9066666666666666,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2028,15,0.8666666666666667,0.9333333333333333,1.0,0.92,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2029,15,0.8,1.0,1.0,0.9466666666666667,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2030,15,0.7333333333333333,0.9333333333333333,1.0,0.8933333333333333,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2031,15,0.8,0.9333333333333333,1.0,0.92,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2032,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2033,15,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2034,15,0.8666666666666667,1.0,1.0,0.9600000000000001,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.35,2035,15,0.8,1.0,1.0,0.9333333333333333,0.31501703337369336,0.649972934137013
RE2-TT,loss,0.5,2026,15,0.8,1.0,1.0,0.9333333333333333,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2027,15,0.8,0.9333333333333333,1.0,0.92,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2028,15,0.8,0.9333333333333333,1.0,0.9066666666666666,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2029,15,0.8666666666666667,1.0,1.0,0.9600000000000001,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2030,15,0.7333333333333333,0.9333333333333333,1.0,0.88,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2031,15,0.8666666666666667,1.0,1.0,0.9600000000000001,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2032,15,0.8,1.0,1.0,0.9333333333333333,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2033,15,0.8,0.9333333333333333,1.0,0.92,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2034,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.5,2035,15,0.8,0.9333333333333333,1.0,0.92,0.24231880034099992,0.4999729335332563
RE2-TT,loss,0.75,2026,15,0.8,0.9333333333333333,1.0,0.92,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2027,15,0.8,0.9333333333333333,1.0,0.92,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2028,15,0.8,1.0,1.0,0.9466666666666667,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2029,15,0.8,0.9333333333333333,1.0,0.92,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2030,15,0.8,0.9333333333333333,1.0,0.92,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2031,15,0.8,1.0,1.0,0.9466666666666667,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2032,15,0.8666666666666667,1.0,1.0,0.9600000000000001,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2033,15,0.8,1.0,1.0,0.9333333333333333,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2034,15,0.8,0.9333333333333333,1.0,0.92,0.1211655526472554,0.25000385274610654
RE2-TT,loss,0.75,2035,15,0.8666666666666667,1.0,1.0,0.9466666666666667,0.1211655526472554,0.25000385274610654
RE2-TT,loss,1.0,2026,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2027,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2028,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2029,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2030,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2031,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2032,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2033,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2034,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,loss,1.0,2035,15,0.8,1.0,1.0,0.9333333333333333,0.0,0.0
RE2-TT,mem,0.05,2026,15,0.9333333333333333,1.0,1.0,0.9866666666666667,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2027,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2028,15,0.7333333333333333,1.0,1.0,0.9466666666666667,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2029,15,0.8,1.0,1.0,0.9600000000000001,0.466335400239607,0.9500013792619981
RE2-TT,mem,0.05,2030,15,0.8666666666666667,1.0,1.0,0.9733333333333333,0.466335400239607,0.9500013792619981
